Model;Name;MAC;Session (UTC);Role;Round;Timestamp;Freq (Hz);Box Temp (℃);Sequence #
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:24:58.505251;2.922;25.01;227
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:24:58.809202;2.929;25.01;228
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:24:59.209191;2.929;25.05;229
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:24:59.501309;2.65;23.43;1521
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:24:59.721259;2.941;25.01;230
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:00.233148;2.88;25.01;231
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:00.524599;2.65;23.43;1522
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:00.857309;2.926;25.01;233
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:01.241204;2.934;25.05;234
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:01.446485;2.65;23.43;1523
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:01.545249;2.926;25.05;235
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:01.945202;2.922;25.05;236
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:02.249141;2.921;25.01;237
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:02.648214;2.929;25.01;238
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:02.952175;2.922;25.01;239
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:03.256179;2.929;25.05;240
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:03.656165;2.931;25.01;241
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:03.960142;2.928;25.01;242
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:04.360145;2.926;25.01;243
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:04.518170;2.69;23.43;1526
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:04.664248;2.926;25.05;244
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:04.968160;2.94;25.05;245
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:05.384144;2.926;25.01;246
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:05.541917;2.69;23.43;1527
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:05.672260;2.929;25.01;247
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:05.864214;2.929;25.05;248
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:06.392180;2.934;25.01;249
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:06.565969;2.69;23.43;1528
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:06.696249;2.933;25.01;250
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:07.096242;2.929;25.01;251
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:07.400208;2.922;25.05;252
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:07.590606;2.69;23.43;1529
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:07.800245;2.928;25.05;253
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:08.104156;2.931;25.01;254
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:08.503293;2.926;25.01;255
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:08.512465;2.65;23.43;1530
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:08.807234;2.929;25.05;256
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:09.111156;2.926;25.05;257
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:09.511202;2.924;25.05;258
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:09.536336;2.64;23.45;1531
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:09.815238;2.934;25.01;259
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:10.231195;2.921;25.01;260
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:10.535120;2.929;25.01;261
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:10.560675;2.65;23.45;1532
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:10.823261;2.933;25.05;262
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:10.871366;2.938;25.01;263
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:11.590904;2.66;23.41;1533
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:11.943419;2.885;25.05;264
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:12.439225;2.931;25.05;265
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:12.607866;2.69;23.43;1534
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:12.951253;2.887;25.05;266
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:13.255155;2.936;25.05;267
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:13.631657;2.69;23.47;1535
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:13.655268;2.931;25.05;268
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:13.959202;2.933;25.05;269
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:14.262187;2.922;25.05;270
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:14.656724;2.69;23.45;1536
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:14.662349;2.94;25.05;271
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:14.966214;2.931;25.05;272
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:15.382155;2.928;25.05;273
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:15.680092;2.65;23.45;1537
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:15.686254;2.926;25.01;274
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:15.862291;2.924;25.05;275
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:16.390165;2.931;25.05;276
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:16.601398;2.65;23.43;1538
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:16.694176;2.917;25.05;277
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:17.094193;2.928;25.05;278
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:17.398224;2.933;25.01;279
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:17.625381;2.66;23.43;1539
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:17.702179;2.929;25.05;280
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:18.102229;2.938;25.01;281
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:18.406149;2.934;25.05;282
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:18.649415;2.65;23.43;1540
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:18.806205;2.934;25.05;283
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:19.110165;2.928;25.01;284
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:19.414178;2.924;25.01;285
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:19.674371;2.65;23.45;1541
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:19.814210;2.936;25.05;286
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:20.117179;2.928;25.05;287
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:20.533136;2.934;25.05;288
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:20.697485;2.65;23.47;1542
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:20.837125;2.931;25.05;289
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:20.869340;2.929;25.01;290
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:21.721713;2.7;23.47;1543
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:21.845201;2.922;25.05;292
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:22.245170;2.928;25.05;293
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:22.549181;2.921;25.01;294
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:22.949192;2.933;25.05;295
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:23.253143;2.922;25.05;296
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:23.557153;2.926;25.05;297
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;2;2025-11-20 11:25:23.670565;2.65;23.45;1545
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:23.957206;2.928;25.05;298
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:24.261164;2.929;25.05;299
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:24.661207;2.924;25.05;300
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;2;2025-11-20 11:25:24.965190;2.934;25.05;301
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:23:59.493999;2.69;23.39;1465
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:00.517620;2.69;23.39;1466
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:01.541248;2.69;23.41;1467
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:02.564988;2.69;23.41;1468
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:03.589283;2.69;23.39;1469
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:04.511192;2.69;23.37;1470
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:11.988109;2.69;23.41;1474
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:13.010750;2.69;23.39;1475
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:14.034581;2.69;23.43;1476
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:16.082588;2.68;23.43;1478
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:18.028688;2.68;23.43;1480
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:19.053199;2.69;23.41;1481
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:21.101007;2.69;23.41;1483
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:22.124274;2.69;23.41;1484
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:23.148160;2.69;23.41;1485
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:24.978672;2.68;23.41;1487
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:26.016847;2.69;23.41;1488
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:27.141921;2.66;23.39;1489
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:28.166166;2.65;23.43;1490
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:30.215140;2.65;23.45;1492
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:31.237662;2.65;23.41;1493
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:33.184599;2.69;23.41;1495
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:35.236968;2.68;23.43;1497
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:36.256799;2.69;23.41;1498
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:38.304438;2.68;23.41;1500
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:39.225266;2.68;23.43;1501
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:40.250735;2.65;23.43;1502
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:41.274109;2.69;23.41;1503
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:42.297649;2.7;23.41;1504
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:43.321540;2.68;23.45;1505
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:44.345656;2.69;23.43;1506
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:45.371867;2.69;23.37;1507
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:46.292000;2.68;23.39;1508
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:48.340242;2.69;23.41;1510
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:49.362898;2.68;23.43;1511
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:50.387452;2.68;23.45;1512
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:51.411788;2.65;23.41;1513
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:52.435363;2.65;23.43;1514
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:53.459423;2.65;23.43;1515
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:54.381159;2.64;23.43;1516
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:55.404350;2.65;23.43;1517
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:56.429500;2.69;23.43;1518
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:57.452871;2.68;23.41;1519
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:58.477049;2.68;23.45;1520
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:24:59.501309;2.65;23.43;1521
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:00.524599;2.65;23.43;1522
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:01.446485;2.65;23.43;1523
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:04.518170;2.69;23.43;1526
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:05.541917;2.69;23.43;1527
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:06.565969;2.69;23.43;1528
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:07.590606;2.69;23.43;1529
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:08.104156;2.931;25.01;254
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:08.503293;2.926;25.01;255
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:08.512465;2.65;23.43;1530
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:08.807234;2.929;25.05;256
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:09.111156;2.926;25.05;257
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:09.511202;2.924;25.05;258
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:09.536336;2.64;23.45;1531
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:09.815238;2.934;25.01;259
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:10.231195;2.921;25.01;260
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:10.535120;2.929;25.01;261
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:10.560675;2.65;23.45;1532
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:10.823261;2.933;25.05;262
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:10.871366;2.938;25.01;263
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:11.590904;2.66;23.41;1533
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:11.943419;2.885;25.05;264
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:12.439225;2.931;25.05;265
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:12.607866;2.69;23.43;1534
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:12.951253;2.887;25.05;266
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:13.255155;2.936;25.05;267
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:13.631657;2.69;23.47;1535
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:13.655268;2.931;25.05;268
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:13.959202;2.933;25.05;269
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:14.262187;2.922;25.05;270
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:14.656724;2.69;23.45;1536
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:14.662349;2.94;25.05;271
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:14.966214;2.931;25.05;272
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:15.382155;2.928;25.05;273
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:15.680092;2.65;23.45;1537
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:15.686254;2.926;25.01;274
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:15.862291;2.924;25.05;275
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:16.390165;2.931;25.05;276
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:16.601398;2.65;23.43;1538
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:16.694176;2.917;25.05;277
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:17.094193;2.928;25.05;278
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:17.398224;2.933;25.01;279
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:17.625381;2.66;23.43;1539
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:17.702179;2.929;25.05;280
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:18.102229;2.938;25.01;281
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:18.406149;2.934;25.05;282
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:18.649415;2.65;23.43;1540
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:18.806205;2.934;25.05;283
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:19.110165;2.928;25.01;284
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:19.414178;2.924;25.01;285
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:19.674371;2.65;23.45;1541
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:19.814210;2.936;25.05;286
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:20.117179;2.928;25.05;287
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:20.533136;2.934;25.05;288
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:20.697485;2.65;23.47;1542
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:20.837125;2.931;25.05;289
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:20.869340;2.929;25.01;290
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:23:37;test;3;2025-11-20 11:25:21.721713;2.7;23.47;1543
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:21.845201;2.922;25.05;292
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:23:37;ref;3;2025-11-20 11:25:22.245170;2.928;25.05;293
